0.00010216	0.00010661	0.00010194	9.9181e-05	9.5155e-05	9.235e-05	9.143e-05	8.6123e-05	8.9543e-05	9.2399e-05	9.2047e-05	9.2489e-05	0.00010501	0.00011979	0.00014729	0.00013548	0.00018972	0.00023513	0.00027072	0.00037906	0.0001298
0.0001067	0.00010693	0.00010439	9.9469e-05	9.5349e-05	9.198e-05	9.0708e-05	8.7935e-05	8.7754e-05	8.786e-05	9.3261e-05	9.8694e-05	0.000107	0.00010876	0.00016149	0.0001355	0.00018705	0.00021822	0.00021207	0.00046384	0.00019602
0.00011403	0.00010808	0.00010491	0.00010134	9.6857e-05	9.3238e-05	9.0787e-05	8.7114e-05	8.6655e-05	8.9521e-05	9.2298e-05	9.3089e-05	9.2457e-05	0.00012264	0.00012731	0.00015261	0.00023409	0.00028033	0.00026418	0.00029692	0.00017106
0.0001231	0.0001107	0.00010473	0.00010016	9.6821e-05	9.3858e-05	9.1397e-05	8.9842e-05	8.6443e-05	8.6235e-05	9.2631e-05	9.5404e-05	0.00011091	0.00012592	0.000134	0.00012596	0.00018683	0.00027727	0.00021542	0.00028048	0.00033274
0.00012457	0.00011137	0.00010469	9.9769e-05	9.776e-05	9.4586e-05	9.1074e-05	8.9427e-05	8.8773e-05	8.7648e-05	9.0719e-05	9.0819e-05	0.00010032	0.0001127	0.00017653	0.00015579	0.00015939	0.00019679	0.00043732	0.00016238	0.00010761
0.00012615	0.00011215	0.00010472	0.0001007	9.6966e-05	9.2963e-05	9.3914e-05	8.9185e-05	8.9634e-05	8.9759e-05	9.3769e-05	9.5225e-05	0.00010272	0.00011578	0.00011234	0.00012172	0.00017523	0.00016619	0.0003351	0.00011056	0.00027092
0.00012771	0.00011457	0.00010687	0.00010205	9.8209e-05	9.3358e-05	9.066e-05	9.003e-05	8.9141e-05	8.867e-05	8.9209e-05	9.2764e-05	0.00010713	0.00010746	0.00013819	0.00014659	0.00023132	0.00021687	0.00037611	0.00051831	6.2599e-05
0.00012716	0.00011407	0.00010728	0.00010186	9.8089e-05	9.4516e-05	9.2445e-05	8.859e-05	8.6047e-05	9.1046e-05	9.3441e-05	9.4003e-05	0.00010007	0.00012005	0.00012997	0.00017394	0.00018646	0.00016275	0.00019412	0.00024681	0.00025681
0.00012482	0.00011537	0.00010725	0.00010114	9.7152e-05	9.2997e-05	9.1579e-05	9.033e-05	9.0088e-05	8.7493e-05	8.5955e-05	9.2093e-05	0.0001121	0.00012255	0.00013101	0.00016538	0.00029151	0.0002317	0.00048613	0.00017021	0.00013969
0.00012494	0.00011598	0.00010662	0.00010136	9.7497e-05	9.4878e-05	9.1465e-05	8.9644e-05	8.708e-05	8.7937e-05	9.2562e-05	9.549e-05	0.00010261	0.00012657	0.00013792	0.00015418	0.0001679	0.00018532	0.00011104	0.00023635	6.7159e-05
