-0.00048632	-0.00035251	-0.00038441	-0.00028688	-0.00032025	-8.2324e-05	-0.00018897	-2.9009e-05	-8.3188e-05	-8.1452e-05	-5.2048e-05	-3.991e-05	3.9848e-05	-0.00010232	-0.000164	7.9224e-06	7.8943e-05	0.00025831	0.00039507	0.00018655	0.00033914
-0.00046174	-0.00043701	-0.00039368	-0.000344	-0.00028036	-0.00020747	-0.00011185	-0.00013078	-0.0001568	-4.8993e-05	-9.6298e-05	-4.2183e-05	-0.0001591	2.8824e-05	6.1724e-07	0.00010994	-8.1345e-06	0.00019108	0.00038103	0.00052077	0.00037808
-0.00029289	-0.0004348	-0.00036797	-0.00040732	-0.00027369	-0.00023634	-0.0001577	-0.00014686	-0.00010349	-8.7003e-05	-4.125e-05	-8.1333e-05	4.8138e-06	-2.5326e-05	-8.7931e-08	5.4474e-05	0.00012403	0.00016234	0.00033585	0.00026994	7.4038e-05
-0.00063477	-0.00052536	-0.00037653	-0.00066379	-0.00036189	-0.00019972	-0.00012932	-0.00011981	-0.00010584	-0.00011502	-0.00023141	0.00010066	3.7843e-05	-9.9107e-05	-4.1672e-06	-1.4848e-05	0.00020646	0.00018646	0.0005957	0.00034303	0.00083772
-0.00061821	-0.00055468	-0.00053913	-0.00037198	-0.00045895	-0.00018446	-4.7326e-05	-2.5953e-05	-0.00012529	-6.6095e-05	-0.0001463	-1.5021e-05	1.5414e-05	-4.321e-05	2.7534e-06	9.2362e-05	0.00029556	0.00038362	0.00048522	0.00018116	0.00047811
-0.0007002	-0.00091624	-0.00023538	-0.00050791	-0.00032651	-0.0004361	-4.2431e-05	-2.945e-05	-0.00020785	-8.9697e-05	-8.1421e-05	-8.879e-05	-6.066e-05	1.6552e-06	-2.6779e-05	8.0483e-05	0.00015488	8.1621e-05	0.00021689	0.00058833	0.00055995
-0.0010123	-0.00079619	-0.0011101	-0.00064637	-0.00049485	-0.0002812	-0.0004119	-0.00031687	-0.0001148	-5.99e-05	-9.5364e-05	-0.00019934	-5.4781e-05	0.00015851	5.0197e-05	5.984e-05	0.00011086	0.00026873	0.00049713	0.00048305	0.00086769
-0.0013955	-0.0013444	-0.00081209	-0.00096198	-0.00060931	-0.000776	-0.00055608	-0.00041784	-0.00023682	-0.00015184	-0.0001208	3.0286e-05	-3.0731e-05	-3.4174e-05	-0.00010569	-3.0693e-05	0.00012319	0.00038344	0.00054824	0.00039894	7.1274e-05
-0.0018955	-0.0012086	-0.0011978	-0.0011201	-0.00067126	-0.00084162	-0.00068142	-0.0006398	-0.00015192	-7.8072e-05	-0.00024274	-0.00037976	5.3267e-05	-1.0686e-05	-9.1229e-05	0.00018791	0.00025595	0.0003151	0.00047907	2.4024e-05	4.675e-05
-0.00266	-0.0028197	-0.0025617	-0.0015352	-0.0014577	-0.0012888	-0.00067387	-0.00082659	-0.00055993	-0.00039649	-0.00028719	-5.8867e-05	-0.00010296	-3.6034e-06	5.4622e-05	-6.055e-05	0.00017054	0.00044803	0.00077565	0.0010205	0.00051143
-0.0033568	-0.0035453	-0.0037794	-0.0018321	-0.0013902	-0.0019743	-0.00092289	-0.0009713	-0.00019497	-0.000191	-0.00020716	-0.00044885	-0.00023825	-7.0912e-05	-0.00011809	3.6224e-06	0.00052896	0.0002502	0.00074372	0.00075275	0.0015507
-0.0069638	-0.0049947	-0.0045913	-0.0019914	-0.0045301	-0.0017349	-0.00091759	-0.0016191	-0.0012009	-0.00040396	-0.00023276	6.781e-06	-0.00036039	-0.00012778	-5.67e-05	-6.0019e-05	4.1869e-05	0.00026956	0.00059982	0.00022767	0.0012048
-0.010541	-0.0077956	-0.008147	-0.0061463	-0.0024211	-0.0029659	-0.0022667	-0.0017858	-0.00078811	-0.00048606	-0.00086671	-0.00023202	1.4771e-05	-0.00012414	-4.4186e-05	2.4155e-06	6.6174e-05	0.00029845	0.00034414	0.0014267	0.00075166
